"id","url","createdAt","is_active","type","updatedAt","count"
"658","data/tháng 06.2021/SEIKI.png","2021-06-07",true,"1","2024-04-23 15:55:37","1699"
"661","data/06.2021/chung nhan iso ISO 22000 intershop.jpg","2021-06-09",true,"1","2024-06-15 08:58:26","1271"
"660","data/06.2021/chung nhan iso SA 8000  Minh Khai.jpg","2021-06-09",true,"1","2024-06-15 08:58:44","936"
"662","data/06.2021/chung nhan iso ISO 27001 Long van4.jpg","2021-06-08",true,"1","2024-06-15 08:57:57","917"
"663","data/06.2021/issq-chung-nhan-iso-27001 (2).jpg","2021-06-15",true,"1","2024-06-15 08:56:53","2005"
"665","data/06.2021/2.jpg","2021-06-15",true,"1","2024-06-15 08:56:36","918"
"672","data/bắc kan - 9001 - 1.jpg","2021-06-15",true,"1","2024-06-15 08:55:50","910"
"669","data/06.2021/anphu-9001-13485-3.jpg","2021-06-15",true,"1","2024-06-15 08:56:16","1254"
"671","data/06.2021/Luậnchung - chung nhan - iso 9001- issq (4).jpg","2021-06-15",true,"1","2024-06-15 08:56:02","1261"
"673","data/06.2021/KICHY_SA8000_1.jpg","2021-06-16",true,"1","2024-06-15 08:55:37","1820"
"674","data/06.2021/Hoàng Long_iso9001_QC16_1.jpg","2021-06-19",true,"1","2024-06-15 08:54:48","927"
"675","data/hongha_6238_1.jpg","2021-06-19",true,"1","2024-06-15 08:54:29","1430"
"676","data/06.2021/phu thinh -iso - chung nhan- issq (2).jpg","2021-06-19",true,"1","2024-06-15 08:54:08","1112"
"677","data/06.2021/lo xo - iso 9001- chung nhan- issq (4).jpg","2021-06-19",true,"1","2024-06-15 08:53:45","1042"
"678","data/06.2021/an sinh- iso 1485- chung nhan- issq (2).jpg","2021-06-19",true,"1","2024-06-14 16:13:03","941"
"683","data/06.2021/haccp- chung nhan- isq (1).png","2021-06-24",true,"1","2024-06-15 08:30:13","6297"
"682","data/06.2021/Tazon- TCVN 9113-9116- chung nhan- issq (2).png","2021-06-24",true,"1","2024-08-27 11:23:17","942"
"681","data/06.2021/do choi tre em- chung nhan- issq (2).jpg","2021-06-22",true,"1","2024-06-15 08:53:20","2281"
"684","data/06.2021/QC4_Midea_1.jpg","2021-06-25",true,"1","2024-06-14 15:33:06","1495"
"685","data/06.2021/Nhi Binh - chung nhan - iso 9001 - ISSQ (2).jpg","2021-06-25",true,"1","2024-08-27 11:22:55","2006"
"686","data/06.2021/Cơ khí Dũng Phát_ISO 9001_ISO 14001_2.jpg","2021-06-25",true,"1","2024-06-14 15:19:56","1173"
"687","data/06.2021/mai huong - chung nhan - iso 22000- issq (2).jpg","2021-06-25",true,"1","2024-06-14 15:19:22","1068"
"690","data/06.2021/tieu-chuan-vietgap.png","2021-06-25",true,"1","2024-06-14 15:19:29","8492"
"691","data/06.2021/thuc wn thuy san - issq- tin tuc (2).jpg","2021-06-25",true,"1","2024-06-13 16:06:06","4526"
"692","data/06.2021/dich-vu-chung-nhan-hop-quy-son.jpg","2021-06-25",true,"1","2024-06-13 16:05:19","2091"
"693","data/06.2021/truong an- chung nhan HACCP (2).png","2021-06-29",true,"1","2024-06-13 16:03:51","1707"
"694","data/ngoc diep- chung nhan- iso 13485 (4).jpg","2021-06-29",true,"1","2024-06-13 16:02:57","1015"
"695","data/06.2021/vietgap-tintuc- issq (2).jpg","2021-07-01",true,"1","2024-06-13 16:04:01","2591"
"704","data/BDO 27001_1.jpg","2021-07-08",true,"1","2024-09-27 10:09:18","1112"
"709","data/07-2020/Công ty Tascom -ISO 14001 và TCVN (1).jpg","2021-07-08",true,"1","2024-08-27 11:22:23","1111"
"710","data/QC3 cty Mỹ Hải_1.jpg","2021-07-09",true,"1","2024-06-13 15:55:47","957"
"703","data/06.2021/vemico - iso 27000- issq (1).jpg","2021-07-02",true,"1","2024-09-27 10:08:58","1862"
"702","data/06.2021/thien phuoc- iso 9001 (4).png","2021-07-02",true,"1","2024-06-13 16:01:01","1254"
"708","data/07-2020/cty TH PHARMA- iso 13485 (2).jpg","2021-07-08",true,"1","2022-04-21 10:32:45","400"
"711","data/TTKĐ KT ATQĐ ISO 9001_1.jpg","2021-07-09",true,"1","2024-09-27 10:08:32","1189"
"712","data/07.2021/CN Quang Thái_TCVN 5699_1.jpg","2021-07-10",true,"1","2024-07-25 22:03:50","1216"
"713","data/07.2021/CT Điện VN_9k_1.jpg","2021-07-10",true,"1","2024-06-13 15:53:06","1073"
"714","data/cty Viên Ngọc_GMP_1.png","2021-07-10",true,"1","2024-06-13 15:52:53","1344"
"715","data/Slighting VN_14k_50k_27k_2.jpg","2021-07-10",true,"1","2024-06-13 15:52:39","1172"
"717","data/07.2021/CT Ka chi 13485_1.jpg","2021-07-17",true,"1","2024-06-13 15:52:09","954"
"718","data/13485_CT Dược Vĩnh Phúc_1.jpg","2021-07-23",true,"1","2024-06-13 15:51:40","971"
"719","data/9k_14k_CT Công nghệ Việt_4.jpg","2021-07-23",true,"1","2024-06-13 15:51:23","697"
"720","data/14001_CT Cơ điện HN_1.jpg","2021-07-23",true,"1","2024-08-27 11:21:33","1083"
"721","data/GMP_CTCP Nhựa Y tế_2.jpg","2021-07-23",true,"1","2024-06-13 15:20:57","1409"
"722","data/07.2021/1206_cac-tieu-chuan-iso-pho-bien.png","2021-07-23",true,"1","2024-06-13 15:20:31","4799"
"723","data/87_iso_22000.jpg","2021-07-23",true,"1","2024-06-13 15:19:17","1782"
"724","data/07.2021/IMG_8202.JPG","2021-07-23",true,"1","2024-06-13 15:18:29","1582"
"732","data/07.2021/CTCP UCTG_2.jpg","2021-07-24",true,"1","2024-06-13 15:14:48","1757"
"729","data/07.2021/CT Mỹ Hạnh_1.png","2021-07-24",true,"1","2024-08-27 11:21:20","1447"
"731","data/07.2021/CT VHMT_1.jpg","2021-07-24",true,"1","2024-06-13 15:15:05","1104"
"733","data/07.2021/cac-tieu-chuan-iso-hay-ban-hanh.jpg","2021-07-24",true,"1","2024-06-13 15:14:19","1020"
"734","data/07.2021/ISO9001_Inox Tâm Long_1.jpg","2021-08-02",true,"1","2024-06-13 15:13:18","1386"
"735","data/07.2021/ISO 13485_CT BMP_1.jpg","2021-08-02",true,"1","2024-07-25 22:03:07","1325"
"736","data/07.2021/CT Đức Việt_1.jpg","2021-08-02",true,"1","2024-06-13 15:08:57","1231"
"737","data/07.2021/CT Nhà Việt_2.jpg","2021-08-02",true,"1","2024-06-13 15:03:30","1003"
"738","data/CT Phương Anh_1.jpg","2021-08-02",true,"1","2024-06-13 15:03:14","966"
"739","data/08.2021/14k_ CTHDC_3.jpg","2021-08-07",true,"1","2024-06-13 15:02:50","1003"
"740","data/08.2021/22k_Cty An Anh_3.jpg","2021-08-07",true,"1","2024-06-13 15:02:24","752"
"741","data/08.2021/9001_ CT Tài Dũng_2.jpg","2021-08-07",true,"1","2024-06-13 15:02:00","782"
"742","data/08.2021/13485_CTCP LD TLR_1.jpg","2021-08-07",true,"1","2024-08-27 11:20:46","828"
"743","data/iso 14 iso 45_ CTĐộng Lực_1.png","2021-08-07",true,"1","2024-06-13 15:00:21","1060"
"744","data/iso9k qc16_HTX Manh San_4.jpg","2021-08-07",true,"1","2024-06-13 14:57:18","953"
"745","data/08.2021/iso9k qc16_HTX Sinh Vuong_1.jpg","2021-08-07",true,"1","2024-06-13 14:56:29","816"
"746","data/08.2021/qc12 iso  9k_CT Biopack_1.jpg","2021-08-07",true,"1","2024-06-13 14:56:08","920"
"747","data/08.2021/Viet-duc.jpg","2021-08-14",true,"1","2024-06-13 14:55:31","869"
"748","data/08.2021/Cong ty 471 chung nhan QCVN16.jpg","2021-08-14",true,"1","2024-06-13 14:55:13","912"
"749","data/08.2021/Cao-bang-issq-chung-nhan2.jpg","2021-08-14",true,"1","2024-06-13 14:50:39","849"
"750","data/dai-duong-chung-nhan-issq2.png","2021-08-14",true,"1","2024-06-13 14:50:20","1089"
"751","data/08.2021/Quang -thai-chung-nhan-tai-issq.png","2021-08-14",true,"1","2024-06-13 14:50:05","1439"
"752","data/Plasa-viet-nam-chung-nhan-issq.jpg","2021-08-14",true,"1","2024-06-13 14:49:52","1152"
"753","data/08.2021/hung-vuong-chung-nhan-tai-issq.png","2021-08-14",true,"1","2024-06-13 14:49:37","405"
"756","data/08.2021/9k 45k-CT Gia Đại Phát-7.jpg","2021-08-26",true,"1","2024-06-13 14:48:29","867"
"755","data/08.2021/mu bao hiem issq.jpg","2021-08-14",true,"1","2024-06-13 14:49:09","1424"
"771","data/09.2021/dat-viet-chung-nhan-issq.jpg","2021-09-01",true,"1","2024-06-13 14:42:22","848"
"761","data/08.2021/9k- Cty Thông Minh - 2.jpg","2021-08-26",true,"1","2024-06-13 14:48:19","770"
"762","data/08.2021/9k tcvn-Giang Nam - 1.jpg","2021-08-26",true,"1","2024-06-13 14:48:05","961"
"763","data/08.2021/14k_ CT Mỹ Thuận - 1.jpg","2021-08-26",true,"1","2024-06-13 14:47:51","850"
"764","data/45k- CT Coasia Vina - 1.jpg","2021-08-26",true,"1","2024-06-13 14:42:58","1559"
"765","data/08.2021/13485_CT Thesan - 1.jpg","2021-08-26",true,"1","2022-04-21 10:32:34","215"
"766","data/08.2021/13485_Cty Dược Khoa - 3.jpg","2021-08-26",true,"1","2024-06-13 14:42:47","913"
"770","data/08.2021/cty-H-K-chung-nhan-issq.jpg","2021-08-26",true,"1","2024-06-13 14:42:34","1112"
"772","data/09.2021/ban-do-tranh-chung-nhan-issq.jpg","2021-09-01",true,"1","2024-06-13 14:42:10","1117"
"773","data/09.2021/cty-sua-ha-lan-chung-nhan-issq.jpg","2021-09-01",true,"1","2024-06-13 14:42:01","1253"
"774","data/Cty-van-anh-chung-nhan-issq.jpg","2021-09-01",true,"1","2024-06-13 14:41:46","1148"
"775","data/09.2021/NATURE ACH - chung- nhan-issq.jpg","2021-09-05",true,"1","2024-06-13 14:38:46","1728"
"776","data/09.2021/Centery-chung-nhan-issq.jpg","2021-09-05",true,"1","2024-06-13 14:38:26","1029"
"777","data/09.2021/Fusi-chung-nhan-issq.jpg","2021-09-05",true,"1","2024-06-13 14:38:11","1372"
"778","data/09.2021/vien ADN-chung-nhan-issq1.png","2021-09-05",true,"1","2022-04-21 10:30:05","234"
"779","data/09.2021/vien-trang-bi-y-te-chung-nhan-issq.jpg","2021-09-05",true,"1","2024-07-25 22:02:52","1165"
"780","data/09.2021/tech-chung-nhan-issq.jpg","2021-09-05",true,"1","2024-06-13 14:35:04","1389"
"781","data/09.2021/phuong-dong-chung-nhan-issq11.jpg","2021-09-05",true,"1","2024-06-13 14:34:48","1634"
"782","data/09.2021/Chung nhan - iso 9001 - Dai Tan.jpg","2021-09-14",true,"1","2024-06-13 14:34:24","998"
"783","data/09.2021/Hung Thinh - chung nhan iso 9001 - 1.jpg","2021-09-14",true,"1","2024-06-13 14:34:02","1201"
"784","data/09.2021/Anh Tuấn - Chung nhận iso 9001 - 1.jpg","2021-09-14",true,"1","2024-06-13 14:33:38","1"
"785","data/09.2021/Windy - Chung nhan SP -1.jpg","2021-09-14",true,"1","2024-06-13 14:25:03","1342"
"786","data/09.2021/c Đảo Xanh - 13485 - 1.jpg","2021-09-14",true,"1","2024-06-13 14:22:36","1414"
"787","data/09.2021/Kosahan - Chung nhan - 13485-5.jpg","2021-09-14",true,"1","2024-06-13 14:21:36","1445"
"788","data/09.2021/Công ty Mộc Nhật Minh 1.jpg","2021-09-25",true,"1","2021-10-23 08:57:41","84"
"796","data/10.2021/Công ty Cổ phần Thiết bị Năm Sao Việt 1.jpg","2021-10-25",true,"1","2024-07-25 22:39:26","915"
"789","data/09.2021/Công ty Dược phẩm Hải Linh 3.jpg","2021-09-25",true,"1","2024-06-13 14:19:10","1120"
"790","data/09.2021/Công ty Thương mại Hợp Thành 1.jpg","2021-09-25",true,"1","2024-06-13 14:18:57","954"
"791","data/09.2021/Công ty Kiều Trịnh 2.jpg","2021-09-25",true,"1","2024-06-13 14:18:42","1167"
"792","data/09.2021/Công ty Bao bì Tây Đô 1.jpg","2021-09-25",true,"1","2024-06-13 14:18:28","1778"
"793","data/10.2021/Công ty Thêu Việt 3 (1).jpg","2021-09-25",true,"1","2022-04-21 10:30:12","437"
"794","data/10.2021/ISO 20000-1 1.jpg","2021-10-20",true,"1","2021-10-20 09:21:05","2175"
"795","data/10.2021/fssc-22000.jpg","2021-10-20",true,"1","2024-06-13 14:18:01","16648"
"797","data/10.2021/o tạo Văn hóa ứng xử giao tiếp chuyên nghiệp 8.jpg","2021-10-25",true,"1","2024-09-27 10:08:43","885"
"798","data/10.2021/Công ty Cổ phần Thương mại VISNAM 1.jpg","2021-10-25",true,"1","2024-06-13 14:09:36","1063"
"799","data/10.2021/Công Ty TNHH Thương mại và Dịch vụ Y Việt 2.jpg","2021-10-25",true,"1","2024-07-25 22:02:27","1155"
"800","data/10.2021/Công ty Dược phẩm SYNTECH 1.jpg","2021-10-25",true,"1","2022-04-21 10:29:35","294"
"801","data/10.2021/iso-21001.jpg","2021-10-26",true,"1","2024-06-13 14:06:36","3352"
"802","data/10.2021/CT Huy Minh Chi nhánh Hòa Bình 1.jpg","2021-10-26",true,"1","2024-06-13 13:58:24","807"
"803","data/Công ty TNHH Super Victory 1.jpg","2021-10-28",true,"1","2024-08-27 11:20:00","2142"
"804","data/10.2021/Công ty TNHH Thương mại khí công nghiệp Việt Anh 1.jpg","2021-10-28",true,"1","2024-06-13 13:51:09","1020"
"805","data/10.2021/Công ty Cổ phần Dược Quốc tế Tùng Lộc 1.jpg","2021-10-28",true,"1","2024-06-13 13:50:55","1351"
"806","data/10.2021/1 (1).JPG","2021-10-28",true,"1","2022-04-21 10:29:29","263"
"807","data/10.2021/Công ty Trung Hiếu chứng nhận ISO 22000 1.jpg","2021-10-28",true,"1","2024-06-13 13:50:21","1431"
"810","data/Chương trình đào tạo giới thiệu năng lực mới của Viện Chất lượng ISSQ 1.jpg","2021-10-28",true,"1","2024-09-27 10:24:37","2308"
"809","data/10.2021/chứng nhận ISOIEC 20000 cho Công ty Toàn Cầu  2.jpg","2021-10-28",true,"1","2024-06-13 11:36:47","1000"
"811","data/10.2021/TC BRC - An toàn thực phẩm.png","2021-11-01",true,"1","2024-06-13 11:35:48","11623"
"812","data/10.2021/Xe đạp điện 3.jpg","2021-11-01",true,"1","2024-06-13 11:34:04","2864"
"815","data/10.2021/an trạch -cn iso 13485 (1).jpg","2021-11-01",true,"1","2024-06-13 11:33:02","769"
"816","data/11.2021/Cty Phương Nam 1.jpg","2021-11-02",true,"1","2024-06-13 11:32:28","1650"
"817","data/11.2021/Xd Hà Tây 1.jpg","2021-11-03",true,"1","2024-06-13 11:32:10","988"
"818","data/11.2021/Cty Khánh An 1.jpg","2021-11-03",true,"1","2024-06-13 11:30:09","1450"
"819","data/11.2021/Cty Khánh Lan 2.jpg","2021-11-04",true,"1","2024-06-13 11:29:52","948"
"820","data/11.2021/Cty ichi 2.jpg","2021-11-04",true,"1","2024-06-13 11:29:32","1195"
"821","data/11.2021/Cty Trường Sơn 3.jpg","2021-11-04",true,"1","2024-06-13 11:29:20","1045"
"822","data/cty Đỉnh tâm - ISO 9001  (3).jpg","2021-11-19",true,"1","2024-06-13 11:27:02","0"
"823","data/cty EXTEX- ISO 9001 (3).jpg","2021-11-19",true,"1","2024-06-13 11:26:35","1636"
"824","data/11.2021/cty Lam sơn - ISO 9001,14001,true,"1","2021-11-19 14:49:34","799"
"825","data/11.2021/chung nhan my pham thien nhien.gif","2021-11-19",true,"1","2024-06-13 11:24:53","4062"
"853","data/12.2021/xử phạt hành chính (2).jpg","2021-12-13",true,"1","2024-06-13 10:53:13","1279"
"827","data/cty thịnh vượng -ISO 45001, ISO 27001 (2).jpg",true,"1","2021-11-20 10:29:05","1675"
"828","data/11.2021/cty Huy Phát - ISO 9001, QCVN 14 (3).jpg",true,"1","2021-11-20 10:42:53","1589"
"832","data/11.2021/quyet dinh bo nhiem PVT (2).jpg","2021-11-29",true,"1","2024-09-27 10:08:09","2558"
"831","data/11.2021/ISO 13485 - ISSQ (1).jpg","2021-11-24",true,"1","2021-11-25 16:55:59","2225"
"833","data/11.2021/vat liêu xây dựng (2).jpg","2021-11-01",true,"1","2024-06-21 14:28:19","2016"
"834","data/11.2021/cty Điện tử ND -chứng nhận 45001  (2).jpg","2021-11-01",true,"1","2024-08-27 11:19:38","1478"
"835","data/12-2020/hợp quy dầu nhờn (1).png","2021-12-02",true,"1","2024-06-13 11:15:09","4892"
"836","data/12.2021/cty Quý Phát -  (3).jpg","2021-12-02",true,"1","2024-06-13 11:14:44","1056"
"837","data/12.2021/cty Thiên hòa an - chứng nhận ISO 14001 (2).jpg","2021-12-03",true,"1","2024-06-13 11:14:16","1028"
"838","data/12.2021/cty Gemmy Good - cn ISO 9001 (2).jpg","2021-12-03",true,"1","2024-06-13 11:13:20","1575"
"839","data/12.2021/cty Vũ Hoàng -cn ISO 9001 (3).jpg","2021-12-03",true,"1","2024-06-13 11:08:15","873"
"840","data/12.2021/Công ty Sinh học Thú Y - chứng nhận - ISO 9001 (2).jpg","2021-12-08",true,"1","2024-06-13 11:07:59","1127"
"841","data/12.2021/Công ty In báo Nhân dân Hà Nội - 9001,14001 (3).jpg",true,"1","2021-12-08 16:24:10","1008"
"842","data/12.2021/cty Giang sơn-ISO 9001 (2).png","2021-12-08",true,"1","2024-06-13 11:06:26","1005"
"843","data/Trung tâm Lưu trữ quốc gia 27001 (4).jpg","2021-12-09",true,"1","2024-08-27 11:20:23","994"
"844","data/12.2021/cty thép việt đức - iso 14001 (5)-min.png","2021-12-09",true,"1","2024-08-27 11:20:30","1611"
"852","data/12.2021/cty báo hà nam -cn iso 27001 (2).jpg","2021-12-11",true,"1","2024-08-27 11:49:00","846"
"850","data/12.2021/phân biệt HCHQ (1).png","2021-12-09",true,"1","0000-00-00 00:00:00","2393"
"851","data/12.2021/Bằng khen LHHH (2).jpg","2021-12-10",true,"1","2024-09-27 10:08:19","1609"
"848","data/12.2021/cty Medinova-cn iso 13485 (2).png","2021-12-09",true,"1","2024-06-13 10:56:17","1123"
"854","data/12.2021/Công ty Thịnh Đạt - chứng nhận QCVN 16 - 1.jpg","2021-12-16",true,"1","2024-06-13 10:53:07","1162"
"855","data/12.2021/iso 9001 (1).jpg","2021-12-17",true,"1","2022-03-14 14:47:43","1978"
"856","data/12.2021/Công ty TNNN Tân Long chứng nhận 9001 - 14001 -3.jpg","2021-12-17",true,"1","2024-06-13 10:52:44","845"
"857","data/12.2021/Công ty Tùng lâm chứng nhận ISO 14001 - 2.jpg","2021-12-17",true,"1","2024-06-13 10:52:33","944"
"858","data/12.2021/1-Công ty OSP chứng nhận ISO 27001 và ISO 9001 -1.jpg","2021-12-17",true,"1","2024-06-13 10:52:15","1181"
"859","data/12.2021/2- Công ty Thuận Cường chứng nhận QCVN 16 -2.jpg","2021-12-17",true,"1","2024-06-13 10:51:58","875"
"860","data/12.2021/3 Công ty Bảo Toàn chứng nhận ISO 9001 1.png","2021-12-17",true,"1","2024-08-27 11:19:02","875"
"861","data/12.2021/4 Lợi ích quan trọng của việc đánh giá Hệ thống Quản lý Chất lượng.jpg","2021-12-17",true,"1","2021-12-17 14:19:41","2526"
"862","data/12.2021/27001.jpg","2021-12-24",true,"1","0000-00-00 00:00:00","1436"
"863","data/12.2021/Tuấn nghĩa 1.jpg","2021-12-24",true,"1","2024-06-13 10:49:48","1027"
"864","data/12.2021/Nguyễn Huy 1.jpg","2021-12-24",true,"1","2024-06-13 10:49:24","1170"
"865","data/12.2021/Kowa Kougyou 2.jpg","2021-12-24",true,"1","2024-06-13 10:49:06","1010"
"866","data/12.2021/4.0 3.jpg","2021-12-25",true,"1","2022-01-04 15:00:05","1123"
"867","data/12.2021/Sobek 1.jpg","2021-12-25",true,"1","2024-06-13 10:48:48","1075"
"868","data/12.2021/Cty TM số 1 - 1.jpg","2021-12-25",true,"1","2024-06-13 10:48:28","767"
"869","data/12.2021/dao-tao bo-quoc-phong (2)-min.JPG","2021-12-28",true,"1","2024-09-27 10:10:44","2404"
"870","data/12.2021/iso 14001 (3).jpg","2021-12-30",true,"1","2024-06-13 10:48:00","1418"
"871","data/12.2021/Norfolk Hatexco - iso 9001 (2).jpg","2021-12-31",true,"1","2024-06-13 10:47:03","1114"
"872","data/12.2021/cty SKYGLASS (2).jpg","2021-12-31",true,"1","2024-08-27 11:48:51","1181"
"873","data/12.2021/Cty LIFECARE- ISO 9001 (2).jpg","2021-12-31",true,"1","2024-06-13 10:45:37","1375"
"874","data/12.2021/cty Đông Anh- ISO 13485 (2).jpg","2021-12-31",true,"1","2024-06-13 10:45:13","884"
"875","data/12-2020/iso 14001 (2).jpg","2021-12-31",true,"1","2021-12-31 11:01:44","1236"
"876","data/tổng kết Viện 2021 (2).jpg","2022-01-07",true,"1","2024-06-13 10:44:38","1951"
"877","data/1.1.jpg","2022-01-06",true,"1","2024-06-13 10:44:00","845"
"878","data/2.1.jpg","2022-01-07",true,"1","2022-04-21 10:23:27","206"
"879","data/3.1.jpg","2022-01-08",true,"1","2022-04-21 10:23:13","6"
"885","data/8.2.1.jpg","2022-01-08",true,"1","2024-06-13 10:38:45","1518"
"881","data/iso20000-1.1.jpg","2022-01-08",true,"1","2023-12-27 09:47:14","5987"
"886","data/thang 1-2022/83.3.jpg","2022-01-08",true,"1","2024-08-27 11:48:41","2444"
"883","data/thang 1-2022/ISO 21001.jpg","2022-01-08",true,"1","2022-01-08 14:48:21","3782"
"887","data/thang 1-2022/iso 21001 (3).jpg","2022-01-14",true,"1","0000-00-00 00:00:00","1531"
"888","data/thang 1-2022/hàng hóa  (2).jpg","2022-01-14",true,"1","2024-06-13 10:36:48","3084"
"889","data/cty HC-ISO 14001 (1).jpg","2022-01-14",true,"1","2024-06-13 10:36:35","1064"
"890","data/thang 1-2022/i tượng công bố (2).jpg","2022-01-15",true,"1","2024-06-13 10:36:24","3507"
"891","data/thang 1-2022/iso 27001 (1).jpg","2022-01-15",true,"1","2024-06-13 10:36:15","1817"
"892","data/thang 1-2022/chu trình PDCA (2).jpg","2022-01-15",true,"1","2024-06-13 10:36:08","4487"
"912","data/tháng 2-2022/1.png","2022-02-09",true,"1","2024-06-13 10:28:52","969"
"894","data/kiểm định ISSQ (2).jpg","2022-01-15",true,"1","2024-06-13 10:35:50","1189"
"895","data/thang 1-2022/3 nguyên tắc đảm bảo CL.gif","2022-01-21",true,"1","2024-06-13 10:35:34","1562"
"896","data/thang 1-2022/an toàn TP (2).jpg","2022-01-21",true,"1","2024-06-13 10:35:20","1021"
"897","data/cty IWS (3).jpg","2022-01-21",true,"1","2024-06-13 10:34:50","969"
"898","data/thang 1-2022/Capture.PNG","2022-01-21",true,"1","2024-06-13 10:33:44","1238"
"899","data/thang 1-2022/cty maza med (2).jpg","2022-01-21",true,"1","2024-06-13 10:33:14","172"
"900","data/thang 1-2022/ISO 13485 (2).jpg","2022-01-22",true,"1","2024-06-13 10:33:02","785"
"901","data/thang 1-2022/QCVN 3 (2).jpg","2022-01-22",true,"1","2024-06-13 10:32:56","986"
"902","data/thang 1-2022/ISO 14001.png","2022-01-22",true,"1","2024-06-13 10:32:46","952"
"903","data/TCVN hoa quả.png","2022-01-28",true,"1","2024-06-13 10:32:35","1765"
"904","data/thang 1-2022/1.png","2022-01-28",true,"1","2024-06-13 10:32:17","1022"
"905","data/thang 1-2022/cty hòa an  (2).jpg","2022-01-28",true,"1","2024-06-13 10:31:21","918"
"906","data/ce đạp điện (2).jpg","2022-01-28",true,"1","2022-03-09 10:02:02","98"
"907","data/thang 1-2022/QCVN 9.png","2022-01-28",true,"1","2024-06-13 10:30:40","1119"
"908","data/thang 1-2022/ISO 27001 và 20000.png","2022-01-28",true,"1","2022-01-28 13:19:22","1196"
"909","data/thang 1-2022/cty Viễn Thông  (2).jpg","2022-01-28",true,"1","2024-06-13 10:30:28","865"
"910","data/thang 1-2022/chúc tết 2022.png","2022-01-28",true,"1","2024-06-13 10:28:59","1155"
"913","data/tháng 2-2022/2.jpg","2022-02-10",true,"1","2024-10-08 11:20:06","1964"
"914","data/tháng 2-2022/truy xuất nguồn gốc.jpg","2022-02-10",true,"1","2024-06-13 10:28:42","744"
"915","data/tháng 2-2022/giám định 2.jpg","2022-02-11",true,"1","0000-00-00 00:00:00","1409"
"916","data/hành vi nghiêm cấm.png","2022-02-11",true,"1","0000-00-00 00:00:00","1298"
"917","data/tháng 2-2022/Cty VNPT-27001 (3).jpg","2022-02-12",true,"1","2024-06-13 10:28:08","911"
"918","data/tháng 2-2022/an toàn tòa nhà (2).jpg","2022-02-12",true,"1","0000-00-00 00:00:00","1110"
"919","data/tháng 2-2022/HCHQ.png","2022-02-12",true,"1","2022-02-14 08:18:40","795"
"923","data/tháng 2-2022/thức ăn chăn nuôi thủy sản.jpg","2022-02-15",true,"1","2024-06-13 10:27:48","1008"
"921","data/tháng 2-2022/xăng dầu tăng.jpg","2022-02-15",true,"1","0000-00-00 00:00:00","1345"
"922","data/tháng 2-2022/nghị định 111.PNG","2022-02-15",true,"1","2022-02-15 15:46:50","1186"
"928","data/tháng 2-2022/iso 14001.png","2022-02-18",true,"1","2024-06-13 10:27:20","1066"
"926","data/tháng 2-2022/HACCP.jpg","2022-02-18",true,"1","2022-03-19 16:53:23","1170"
"927","data/tháng 2-2022/Quy chuẩn mới xây dựng 1.jpg","2022-02-18",true,"1","2024-06-13 10:27:29","1291"
"929","data/tháng 2-2022/viettell.png","2022-02-19",true,"1","2024-06-13 10:27:07","1865"
"930","data/tháng 2-2022/HACCP 2.jpg","2022-02-19",true,"1","2024-06-13 10:26:46","1420"
"931","data/tháng 2-2022/1 gang thép thái nguyên.jpg","2022-03-01",true,"1","2024-06-13 10:26:34","1426"
"932","data/tháng 2-2022/1 công ty cổ phần đầu tư tin học Đồng Lợi.jpg","2022-03-01",true,"1","2024-06-13 10:26:10","1266"
"933","data/tháng 2-2022/1 5S.jpg","2022-03-01",true,"1","2024-07-31 16:50:11","2387"
"934","data/tháng 2-2022/1 Tiêu chuẩn ISO 45001 2018.jpg","2022-03-01",true,"1","2024-06-13 10:24:52","1179"
"935","data/tháng 2-2022/1 iso27000.jpg","2022-03-01",true,"1","2024-06-13 10:24:09","3749"
"936","data/tháng 2-2022/1 iso17025.png","2022-03-01",true,"1","2022-03-19 16:51:06","16"
"947","data/Tháng 3 2022/tuần 2/ximang_vlxd (1).png","2022-03-10",true,"1","2022-03-19 16:47:58","1936"
"937","data/tháng 2-2022/1 QCVN 14.png","2022-03-01",true,"1","2024-06-13 10:23:25","1614"
"939","data/Tháng 3 2022/tuần 1/5t3.jpg","2022-03-08",true,"1","2024-06-20 16:27:18","1388"
"940","data/Tháng 3 2022/tuần 1/9t3.jpg","2022-03-10",true,"1","2022-04-21 10:22:03","161"
"942","data/12t4.jpg","2022-03-07",true,"1","2024-06-20 16:24:43","677"
"943","data/Tháng 3 2022/tuần 1/1t3.jpg","2022-03-08",true,"1","2022-04-21 10:30:55","111"
"945","data/thang 1-2022/xe-dap-dien-vien issq chung nhan.jpg","2022-01-22",true,"1","2024-07-25 22:01:17","1274"
"946","data/vien issq chung nhan iso 13485 ctyhai ha.png","2022-03-10",true,"1","2022-04-21 10:28:07","90"
"948","data/Tháng 3 2022/tuần 2/images.jpg","2022-03-11",true,"1","2022-03-19 16:48:24","6958"
"949","data/Tháng 3 2022/tuần 2/Picture2.jpg","2022-03-10",true,"1","2022-03-18 09:53:19","1760"
"950","data/Tháng 3 2022/tuần 2/ISO45005_EFC-e1630660730277.png","2022-03-18",true,"1","2022-03-19 17:11:31","929"
"951","data/Tháng 3 2022/tuần 2/cty Dhtech.jpg","2022-03-18",true,"1","2024-06-20 16:25:24","743"
